Time,Timestamp,Counter,Interpolated,Contact Quality,Sensors
1722048505.808,2024-07-26 19:48:25.808,119,false,0.0,4231.923, 4377.564, 4109.487, 4164.744, 4221.667
1722048505.8159,2024-07-26 19:48:25.815,120,false,0.0,4225.769, 4372.18, 4104.103, 4168.205, 4220.385
1722048505.8237,2024-07-26 19:48:25.823,121,false,0.0,4224.872, 4372.051, 4104.487, 4171.41, 4224.231
1722048505.8315,2024-07-26 19:48:25.831,122,false,0.0,4233.974, 4370.897, 4107.82, 4172.82, 4228.59
1722048505.8393,2024-07-26 19:48:25.839,123,false,0.0,4240.641, 4366.282, 4107.051, 4168.59, 4224.744
1722048505.8471,2024-07-26 19:48:25.847,124,false,0.0,4227.308, 4366.026, 4094.103, 4156.41, 4212.308
1722048505.8549,2024-07-26 19:48:25.854,125,false,0.0,4204.615, 4362.436, 4075.128, 4144.487, 4194.615
1722048505.8627,2024-07-26 19:48:25.862,126,false,0.0,4205.641, 4359.615, 4080.641, 4152.692, 4192.308
1722048505.8705,2024-07-26 19:48:25.870,127,false,0.0,4227.82, 4370.769, 4110.513, 4174.744, 4217.436
1722048505.8784,2024-07-26 19:48:25.878,0,false,0.0,4239.487, 4383.59, 4121.154, 4176.795, 4235.897
1722048505.8862,2024-07-26 19:48:25.886,1,false,0.0,4234.615, 4384.615, 4107.436, 4157.308, 4221.154
1722048505.894,2024-07-26 19:48:25.894,2,false,0.0,4229.487, 4382.308, 4105.128, 4148.718, 4206.667
1722048505.9018,2024-07-26 19:48:25.901,3,false,0.0,4232.308, 4382.82, 4115.641, 4159.872, 4221.795
1722048505.9096,2024-07-26 19:48:25.909,4,false,0.0,4237.82, 4375.128, 4114.231, 4171.154, 4236.154
1722048505.9174,2024-07-26 19:48:25.917,5,false,0.0,4236.667, 4354.103, 4101.795, 4169.487, 4226.026
1722048505.9252,2024-07-26 19:48:25.925,6,false,0.0,4232.436, 4343.077, 4096.539, 4160.256, 4218.59
1722048505.933,2024-07-26 19:48:25.933,7,false,0.0,4232.308, 4356.154, 4100.513, 4158.205, 4227.051
1722048505.9409,2024-07-26 19:48:25.940,8,false,0.0,4229.359, 4370.256, 4100.385, 4165.128, 4226.667
1722048505.9487,2024-07-26 19:48:25.948,9,false,0.0,4225.0, 4377.18, 4094.231, 4166.539, 4214.744
1722048505.9565,2024-07-26 19:48:25.956,10,false,0.0,4228.205, 4380.0, 4093.461, 4157.692, 4209.359
1722048505.9643,2024-07-26 19:48:25.964,11,false,0.0,4229.103, 4358.974, 4090.897, 4148.077, 4208.205
1722048505.9721,2024-07-26 19:48:25.972,12,false,0.0,4222.692, 4337.564, 4077.179, 4143.205, 4206.282
1722048505.9799,2024-07-26 19:48:25.979,13,false,0.0,4226.154, 4361.026, 4076.026, 4145.128, 4211.41
1722048505.9877,2024-07-26 19:48:25.987,14,false,0.0,4237.564, 4383.077, 4097.18, 4151.026, 4221.667
1722048505.9955,2024-07-26 19:48:25.995,15,false,0.0,4235.256, 4359.487, 4107.308, 4147.82, 4222.82
1722048506.0034,2024-07-26 19:48:26.003,16,false,0.0,4221.539, 4339.487, 4092.692, 4135.385, 4208.718
1722048506.0112,2024-07-26 19:48:26.011,17,false,0.0,4212.949, 4344.487, 4079.615, 4133.205, 4192.692
1722048506.019,2024-07-26 19:48:26.019,18,false,0.0,4213.077, 4350.0, 4083.718, 4146.667, 4196.41
1722048506.0268,2024-07-26 19:48:26.026,19,false,0.0,4218.846, 4357.564, 4092.821, 4160.0, 4223.461
1722048506.0346,2024-07-26 19:48:26.034,20,false,0.0,4225.897, 4349.487, 4088.718, 4165.256, 4252.436
1722048506.0424,2024-07-26 19:48:26.042,21,false,0.0,4232.949, 4327.564, 4077.051, 4170.256, 4268.461
1722048506.0502,2024-07-26 19:48:26.050,22,false,0.0,4245.769, 4340.513, 4084.744, 4177.564, 4285.256
1722048506.058,2024-07-26 19:48:26.058,23,false,0.0,4263.974, 4362.436, 4105.641, 4181.282, 4315.0
1722048506.0659,2024-07-26 19:48:26.065,24,false,0.0,4273.461, 4347.18, 4106.026, 4177.949, 4329.231
1722048506.0737,2024-07-26 19:48:26.073,25,false,0.0,4265.769, 4344.103, 4095.385, 4168.333, 4307.692
1722048506.0815,2024-07-26 19:48:26.081,26,false,0.0,4256.154, 4365.0, 4104.103, 4162.308, 4293.077
1722048506.0893,2024-07-26 19:48:26.089,27,false,0.0,4263.718, 4359.615, 4116.667, 4172.051, 4314.615
1722048506.0971,2024-07-26 19:48:26.097,28,false,0.0,4276.539, 4347.436, 4109.744, 4188.461, 4329.359
1722048506.1049,2024-07-26 19:48:26.104,29,false,0.0,4270.128, 4345.385, 4098.205, 4190.897, 4315.0
1722048506.1127,2024-07-26 19:48:26.112,30,false,0.0,4255.513, 4329.231, 4098.077, 4182.564, 4303.077
